id,type,geometry,properties
6016527.2001.6.8.23,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 6, 'VISIBILITY': None, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': 'M', 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 23, 'ID': '6016527.2001.6.8.23', 'LOCAL_DAY': 8, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': None, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': 'M', 'RELATIVE_HUMIDITY': None, 'WIND_DIRECTION': 28, 'RELATIVE_HUMIDITY_FLAG': 'M', 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'NA', 'UTC_DATE': '2001-06-09T04:00:00', 'TEMP': None, 'STATION_PRESSURE': None, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-08 23:00:00', 'VISIBILITY_FLAG': 'M', 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': 'M', 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'ND'}"
6016527.2001.6.9.0,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 0, 'VISIBILITY': None, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': 'M', 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 0, 'ID': '6016527.2001.6.9.0', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': None, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': 'M', 'RELATIVE_HUMIDITY': None, 'WIND_DIRECTION': 0, 'RELATIVE_HUMIDITY_FLAG': 'M', 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'NA', 'UTC_DATE': '2001-06-09T05:00:00', 'TEMP': None, 'STATION_PRESSURE': None, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 00:00:00', 'VISIBILITY_FLAG': 'M', 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': 'M', 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'ND'}"
6016527.2001.6.9.1,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 7, 'VISIBILITY': None, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': 'M', 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 1, 'ID': '6016527.2001.6.9.1', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': None, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': 'M', 'RELATIVE_HUMIDITY': None, 'WIND_DIRECTION': 22, 'RELATIVE_HUMIDITY_FLAG': 'M', 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'NA', 'UTC_DATE': '2001-06-09T06:00:00', 'TEMP': None, 'STATION_PRESSURE': None, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 01:00:00', 'VISIBILITY_FLAG': 'M', 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': 'M', 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'ND'}"
6016527.2001.6.9.2,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 4, 'VISIBILITY': None, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': 'M', 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 2, 'ID': '6016527.2001.6.9.2', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': None, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': 'M', 'RELATIVE_HUMIDITY': None, 'WIND_DIRECTION': 25, 'RELATIVE_HUMIDITY_FLAG': 'M', 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'NA', 'UTC_DATE': '2001-06-09T07:00:00', 'TEMP': None, 'STATION_PRESSURE': None, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 02:00:00', 'VISIBILITY_FLAG': 'M', 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': 'M', 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'ND'}"
6016527.2001.6.9.3,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 9, 'VISIBILITY': None, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': 'M', 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 3, 'ID': '6016527.2001.6.9.3', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': None, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': 'M', 'RELATIVE_HUMIDITY': None, 'WIND_DIRECTION': 23, 'RELATIVE_HUMIDITY_FLAG': 'M', 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'NA', 'UTC_DATE': '2001-06-09T08:00:00', 'TEMP': None, 'STATION_PRESSURE': None, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 03:00:00', 'VISIBILITY_FLAG': 'M', 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': 'M', 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'ND'}"
6016527.2001.6.9.4,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 9, 'VISIBILITY': None, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': 'M', 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 4, 'ID': '6016527.2001.6.9.4', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': None, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': 'M', 'RELATIVE_HUMIDITY': None, 'WIND_DIRECTION': 25, 'RELATIVE_HUMIDITY_FLAG': 'M', 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'NA', 'UTC_DATE': '2001-06-09T09:00:00', 'TEMP': None, 'STATION_PRESSURE': None, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 04:00:00', 'VISIBILITY_FLAG': 'M', 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': 'M', 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'ND'}"
6016527.2001.6.9.5,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 6, 'VISIBILITY': None, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': 'M', 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 5, 'ID': '6016527.2001.6.9.5', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': None, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': 'M', 'RELATIVE_HUMIDITY': None, 'WIND_DIRECTION': 27, 'RELATIVE_HUMIDITY_FLAG': 'M', 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'NA', 'UTC_DATE': '2001-06-09T10:00:00', 'TEMP': None, 'STATION_PRESSURE': None, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 05:00:00', 'VISIBILITY_FLAG': 'M', 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': 'M', 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'ND'}"
6016527.2001.6.9.6,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 4, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 6, 'ID': '6016527.2001.6.9.6', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 11.9, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 79, 'WIND_DIRECTION': 25, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mostly Cloudy', 'UTC_DATE': '2001-06-09T11:00:00', 'TEMP': 15.6, 'STATION_PRESSURE': 96.6, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 06:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement nuageux'}"
6016527.2001.6.9.7,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 4, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 7, 'ID': '6016527.2001.6.9.7', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 11.7, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 73, 'WIND_DIRECTION': 25, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mostly Cloudy', 'UTC_DATE': '2001-06-09T12:00:00', 'TEMP': 16.6, 'STATION_PRESSURE': 96.64, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 07:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement nuageux'}"
6016527.2001.6.9.8,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 6, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 8, 'ID': '6016527.2001.6.9.8', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 11.8, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 71, 'WIND_DIRECTION': 28, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mostly Cloudy', 'UTC_DATE': '2001-06-09T13:00:00', 'TEMP': 17.1, 'STATION_PRESSURE': 96.62, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 08:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement nuageux'}"
6016527.2001.6.9.9,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 6, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 9, 'ID': '6016527.2001.6.9.9', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 11.6, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 67, 'WIND_DIRECTION': 31, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mainly Clear', 'UTC_DATE': '2001-06-09T14:00:00', 'TEMP': 17.9, 'STATION_PRESSURE': 96.6, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 09:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement dégagé'}"
6016527.2001.6.9.10,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 9, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 10, 'ID': '6016527.2001.6.9.10', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 10.8, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 54, 'WIND_DIRECTION': 29, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mainly Clear', 'UTC_DATE': '2001-06-09T15:00:00', 'TEMP': 20.3, 'STATION_PRESSURE': 96.54, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 10:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement dégagé'}"
6016527.2001.6.9.11,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 7, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 11, 'ID': '6016527.2001.6.9.11', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 8.9, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 43, 'WIND_DIRECTION': 32, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mainly Clear', 'UTC_DATE': '2001-06-09T16:00:00', 'TEMP': 22.1, 'STATION_PRESSURE': 96.51, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 11:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement dégagé'}"
6016527.2001.6.9.12,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 7, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 12, 'ID': '6016527.2001.6.9.12', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 8.2, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 37, 'WIND_DIRECTION': 27, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mainly Clear', 'UTC_DATE': '2001-06-09T17:00:00', 'TEMP': 23.6, 'STATION_PRESSURE': 96.47, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 12:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement dégagé'}"
6016527.2001.6.9.13,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 9, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 13, 'ID': '6016527.2001.6.9.13', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 8.3, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 32, 'WIND_DIRECTION': 21, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': 27, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mainly Clear', 'UTC_DATE': '2001-06-09T18:00:00', 'TEMP': 26.1, 'STATION_PRESSURE': 96.42, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 13:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement dégagé'}"
6016527.2001.6.9.17,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 19, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 17, 'ID': '6016527.2001.6.9.17', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 9.4, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 38, 'WIND_DIRECTION': 28, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': 26, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mostly Cloudy', 'UTC_DATE': '2001-06-09T22:00:00', 'TEMP': 24.5, 'STATION_PRESSURE': 96.28, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 17:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement nuageux'}"
6016527.2001.6.9.14,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 19, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 14, 'ID': '6016527.2001.6.9.14', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 12.0, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 60, 'WIND_DIRECTION': 23, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Rain Showers', 'UTC_DATE': '2001-06-09T19:00:00', 'TEMP': 19.9, 'STATION_PRESSURE': 96.45, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 14:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Averses de pluie'}"
6016527.2001.6.9.15,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 4, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 15, 'ID': '6016527.2001.6.9.15', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 12.1, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 54, 'WIND_DIRECTION': 27, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': None, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mostly Cloudy', 'UTC_DATE': '2001-06-09T20:00:00', 'TEMP': 21.9, 'STATION_PRESSURE': 96.4, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 15:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement nuageux'}"
6016527.2001.6.9.16,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 9, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 16, 'ID': '6016527.2001.6.9.16', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 12.8, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 48, 'WIND_DIRECTION': 22, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': 27, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mostly Cloudy', 'UTC_DATE': '2001-06-09T21:00:00', 'TEMP': 24.6, 'STATION_PRESSURE': 96.31, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 16:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement nuageux'}"
6016527.2001.6.9.18,Feature,"{'coordinates': [-90.21416666666667, 51.44638888888889], 'type': 'Point'}","{'WIND_SPEED': 13, 'VISIBILITY': 24.1, 'UTC_YEAR': 2001, 'WINDCHILL': None, 'TEMP_FLAG': None, 'PROVINCE_CODE': 'ON', 'CLIMATE_IDENTIFIER': '6016527', 'PRECIP_AMOUNT': None, 'LOCAL_HOUR': 18, 'ID': '6016527.2001.6.9.18', 'LOCAL_DAY': 9, 'WIND_DIRECTION_FLAG': None, 'WINDCHILL_FLAG': None, 'LOCAL_MONTH': 6, 'DEW_POINT_TEMP': 10.0, 'STATION_NAME': 'PICKLE LAKE A', 'STATION_PRESSURE_FLAG': None, 'RELATIVE_HUMIDITY': 39, 'WIND_DIRECTION': 27, 'RELATIVE_HUMIDITY_FLAG': None, 'WIND_SPEED_FLAG': None, 'LOCAL_YEAR': 2001, 'HUMIDEX': 26, 'PRECIP_AMOUNT_FLAG': None, 'WEATHER_ENG_DESC': 'Mostly Cloudy', 'UTC_DATE': '2001-06-09T23:00:00', 'TEMP': 25.0, 'STATION_PRESSURE': 96.27, 'UTC_MONTH': 6, 'LOCAL_DATE': '2001-06-09 18:00:00', 'VISIBILITY_FLAG': None, 'HUMIDEX_FLAG': None, 'DEW_POINT_TEMP_FLAG': None, 'UTC_DAY': 9, 'WEATHER_FRE_DESC': 'Généralement nuageux'}"
